#HGNC ID	Score
FAM133B	0.07746401
FAM135A	0.26293607
FAM135B	0.26649993
FAM136A	0.08177472
FAM13A	0.07393712
FAM13B	0.31924314
FAM13C	0.21066410
FAM149A	0.05922986
FAM149B1	0.09824074
FAM151A	0.17148560
FAM151B	0.07632726
FAM153A	0.05643009
FAM153B	0.14110321
FAM153C	0.06259427
FAM155A	0.40780950
FAM160A1	0.11564113
FAM160A2	0.68233276
FAM160B1	0.29652920
FAM160B2	0.06441413
FAM161A	0.10109980
FAM161B	0.14054756
FAM162A	0.05455667
FAM162B	0.06841928
FAM163A	0.13831935
FAM163B	0.13636255
FAM166A	0.14107364
FAM166B	0.40835575
FAM167A	0.12127586
FAM167B	0.08455564
FAM168A	0.32702159
FAM168B	0.20871447
FAM169A	0.35598811
FAM169B	0.06787752
FAM170A	0.09003911
FAM170B	0.14516337
FAM171A1	0.51123117
FAM171A2	0.17066972
FAM171B	0.07966425
FAM172A	0.07037948
FAM173A	0.06952095
FAM174A	0.19682280
FAM174B	0.10945985
FAM177A1	0.07369419
FAM177B	0.14224515
FAM178B	0.20605879
FAM180A	0.17177828
FAM180B	0.09129224
FAM181A	0.09161632
FAM181B	0.17006973
FAM183A	0.04806480
FAM184A	0.11023446
FAM184B	0.11606924
FAM185A	0.07334630
FAM186A	0.14593273
FAM186B	0.14282141
FAM187A	0.05363135
FAM187B	0.13552628
FAM189A1	0.13772975
FAM189A2	0.12278422
FAM189B	0.09250860
FAM192A	0.25198994
FAM193A	0.53799019
FAM193B	0.32546344
FAM19A1	0.27418631
FAM19A2	0.31918433
FAM19A3	0.08935444
FAM19A4	0.10078539
FAM19A5	0.25320018
FAM200A	0.15633290
FAM200B	0.11511984
FAM204A	0.07301658
FAM205A	0.11789883
FAM206A	0.06857608
FAM207A	0.05615165
FAM209A	0.08107381
FAM209B	0.06648263
FAM20A	0.07316686
FAM20B	0.11902102
FAM20C	0.13267715
FAM210A	0.07753650
FAM210B	0.11481163
FAM214A	0.37295823
FAM214B	0.18490054
FAM216A	0.05300906
FAM216B	0.05751503
FAM217A	0.07909075
FAM217B	0.09081627
FAM218A	0.14999835
FAM219A	0.28299816
FAM219B	0.05009333
FAM220A	0.20223021
FAM221A	0.10350061
FAM221B	0.15723505
FAM222A	0.19162719
FAM222B	0.22604266
FAM227A	0.09080243
FAM227B	0.19570047
FAM228A	0.05512612
FAM228B	0.13028189
FAM229A	0.04999410
FAM229B	0.16483869
FAM234A	0.05068591
FAM234B	0.09600429
FAM241A	0.14246071
FAM241B	0.13483112
FAM243A	0.11154772
FAM24A	0.06487497
FAM24B	0.11032216
FAM25A	0.13039810
FAM25C	0.11880197
FAM32A	0.13357957
FAM3B	0.09764792
FAM3C	0.09267596
FAM3D	0.06250882
FAM43A	0.21305087
FAM43B	0.22277973
FAM45A	0.09006689
FAM47E	0.07584502
FAM49A	0.38531599
FAM49B	0.51900123
FAM50B	0.14645707
FAM53A	0.09705711
FAM53B	0.20054257
FAM53C	0.58990008
FAM57A	0.11240682
FAM57B	0.15875387
FAM71A	0.20463173
FAM71B	0.08204436
FAM71C	0.08792430
FAM71D	0.14829846
FAM71E1	0.07143623
FAM71E2	0.11448825
FAM71F1	0.08263191
FAM71F2	0.06805692
FAM72A	0.15318126
FAM72B	0.05952393
FAM72C	0.06116622
FAM72D	0.25009787
FAM76A	0.23641097
FAM76B	0.24128837
FAM78A	0.22268448
FAM78B	0.62433121
FAM81A	0.18020758
FAM81B	0.05912888
FAM83A	0.07673599
FAM83B	0.07303880
FAM83C	0.08401013
FAM83D	0.12022245
FAM83E	0.13920294
FAM83F	0.08267307
FAM83G	0.20628171
FAM83H	0.40435033
FAM84A	0.14895919
FAM84B	0.38569703
FAM86B1	0.17137258
FAM86B2	0.23170184
FAM86C1	0.16089851
FAM89A	0.13960675
FAM89B	0.15782093
FAM8A1	0.11227467
FAM90A1	0.22481486
FAM90A26	0.06116622
FAM91A1	0.27048058
FAM92A	0.07182857
FAM92B	0.06681832
FAM98A	0.36180788
FAM98B	0.11723789
FAM98C	0.30177088
FAN1	0.17095113
FANCA	0.30761862
FANCC	0.14568477
FANCD2	0.47835775
FANCD2OS	0.06619351
FANCE	0.07349763
FANCF	0.32386095
FANCG	0.11302952
FANCI	0.05704423
FANCL	0.08618386
FANCM	0.47726675
FANK1	0.09673813
FAP	0.06544582
FAR1	0.45878096
FAR2	0.27517925
FARP1	0.10996685
FARP2	0.08044722
FARS2	0.19861193
FARSA	0.11517362
FARSB	0.12278219
FAS	0.60893091
FASLG	0.47067156
FASN	0.92739377
FASTK	0.07439088
FASTKD1	0.13726847
FASTKD2	0.06671477
FASTKD3	0.14762767
FASTKD5	0.08018239
FAT1	0.17752616
FAT2	0.10779052
FAT3	0.54255824
FAT4	0.77310406
FAU	0.99832650
FAXC	0.62600844
FAXDC2	0.07718740
FBF1	0.15833885
FBH1	0.86656115
FBL	0.94180660
FBLIM1	0.09553402
FBLL1	0.06116622
FBLN1	0.94235123
FBLN2	0.55801847
FBLN5	0.85872243
FBLN7	0.18826230
FBN1	0.99995769
FBN2	0.97548427
FBN3	0.06584144
FBP1	0.13111319
FBP2	0.05686285
FBRS	0.63540853
FBRSL1	0.08662405
FBXL12	0.12957591
FBXL13	0.07967353
FBXL14	0.21459330
FBXL15	0.32711018
FBXL16	0.80703735
FBXL17	0.68192080
FBXL18	0.35348420
FBXL19	0.11307940
FBXL19	0.96692224
FBXL2	0.11855330
FBXL20	0.74160308
FBXL22	0.16485713
FBXL3	0.26533856
FBXL4	0.06214548
FBXL5	0.28507252
FBXL6	0.05302372
FBXL7	0.31696854
FBXL8	0.09767324
FBXO10	0.10870851
FBXO11	0.97395173
FBXO15	0.08477364
FBXO16	0.06842785
FBXO17	0.06875327
FBXO2	0.16859981
FBXO21	0.27136377
FBXO22	0.24968665
FBXO24	0.10089727
FBXO25	0.09350999
FBXO27	0.23899431
FBXO28	0.57301808
FBXO3	0.73441619
FBXO30	0.62592365
FBXO31	0.34299245
FBXO32	0.90855940
FBXO33	0.48322354
FBXO34	0.10058288
FBXO36	0.11748435
FBXO38	0.59916475
FBXO39	0.06073158
FBXO4	0.09572610
FBXO40	0.23517232
FBXO41	0.45077187
FBXO42	0.35691826
FBXO43	0.10933187
FBXO44	0.10562643
FBXO45	0.61761937
FBXO46	0.62860229
FBXO47	0.06871549
FBXO48	0.09970141
FBXO5	0.59573259
FBXO6	0.05208020
FBXO7	0.15387221
FBXO8	0.31808482
FBXO9	0.22646352
FBXW10	0.06915628
FBXW11	0.99992082
FBXW12	0.07956327
FBXW2	0.83305501
FBXW4	0.20055856
FBXW5	0.08217888
FBXW7	0.99998892
FBXW8	0.17107856
FBXW9	0.14333494
FCAMR	0.08969467
FCAR	0.05943291
FCER1A	0.11608112
FCER1G	0.43749988
FCER2	0.12817610
FCF1	0.44138955
FCGBP	0.10520612
FCGR1A	0.49022477
FCGR1B	0.20694414
FCGR2A	0.21841921
FCGR2B	0.09975461
FCGR2C	0.19592912
FCGR3A	0.14957516
FCGR3B	0.16359898
FCGRT	0.11560809
FCHO1	0.48813371
FCHO2	0.91602490
FCHSD1	0.54675480
FCHSD2	0.90554242
FCMR	0.08931716
FCN1	0.19757039
FCN2	0.07868230
FCN3	0.06554799
FCRL1	0.05258843
FCRL2	0.05403965
FCRL3	0.17637234
FCRL4	0.05395292
FCRL5	0.10858461
FCRL6	0.10667954
FCRLA	0.06540248
FCRLB	0.23454541
FDCSP	0.09630904
FDFT1	0.11450339
FDPS	0.06190398
FDX1	0.10332244
FDX2	0.07326704
FDXACB1	0.12666170
FDXR	0.09689746
FECH	0.09705410
FEM1A	0.09514330
FEM1B	0.55514264
FEM1C	0.53451646
FEN1	0.77590481
FER	0.86435630
FER1L6	0.21282931
FERD3L	0.12876185
FERMT1	0.10736433
FERMT2	0.67713552
FERMT3	0.24035774
FES	0.25128186
FETUB	0.00000000
FEV	0.21213355
FEZ1	0.34908444
FEZ2	0.14114532
FEZF1	0.69964386
FEZF2	0.91952390
FFAR1	0.26784506
FFAR2	0.27750418
FFAR3	0.09160454
FFAR4	0.10789299
FGA	0.16077699
FGB	0.08690613
FGD2	0.05717555
FGD3	0.05605482
FGD4	0.19926249
FGD5	0.24916167
FGD6	0.24312004
FGF1	0.88200939
FGF10	0.99743159
FGF11	0.83799790
FGF12	0.92709405
FGF14	0.98079478
FGF17	0.99492742
FGF18	0.99372355
FGF19	0.76900905
FGF2	0.98611736
FGF20	0.89636372
FGF21	0.47759450
FGF22	0.71864056
FGF23	0.88213406
FGF3	0.79065345
FGF4	0.97704129
FGF5	0.92547476
FGF6	0.96144958
FGF7	0.99740889
FGF8	0.99866225
FGF9	0.99887138
FGFBP1	0.14070193
FGFBP2	0.16034993
FGFBP3	0.18503425
FGFR1	0.99975544
FGFR1OP	0.14562379
FGFR1OP2	0.22363382
FGFR2	0.99992800
FGFR3	0.75783511
FGFR4	0.58572670
FGFRL1	0.26777496
FGG	0.18122673
FGGY	0.10487863
FGL1	0.05627525
FGL2	0.08821337
FGR	0.90460039
FH	0.37069389
FHAD1	0.08373212
FHDC1	0.08121441
FHIT	0.05948259
FHL2	0.86796624
FHL3	0.60432128
FHL5	0.25940854
FHOD1	0.31396718
FHOD3	0.42329537
FIBCD1	0.11871167
FIBIN	0.11973400
FIBP	0.06229235
FICD	0.13249003
FIG4	0.23601640
FIGLA	0.33287327
FIGN	0.57348582
FIGNL1	0.07721094
FILIP1	0.12951261
FILIP1L	0.08921844
FIP1L1	0.26845316
FIS1	0.22755307
FITM1	0.12337951
FITM2	0.17999115
FIZ1	0.70493236
FJX1	0.90256492
FKBP10	0.09550066
FKBP11	0.47463869
FKBP14	0.10140196
FKBP15	0.08031370
FKBP1A	0.99895987
FKBP1B	0.62974374
FKBP2	0.30647232
FKBP3	0.69245601
FKBP4	0.97176716
FKBP5	0.49786415
FKBP6	0.09548724
FKBP7	0.06238800
FKBP8	0.66448866
FKBP9	0.16609466
FKBPL	0.58448291
FKRP	0.20478646
FKTN	0.11887993
FLAD1	0.25001246
FLCN	0.45225759
FLG	0.25831617
FLG2	0.15526817
FLI1	0.75310745
FLII	0.10440967
FLNB	0.92686025
FLNC	0.99618222
FLOT1	0.08315461
FLOT2	0.09073621
FLRT1	0.30303925
FLRT2	0.52712802
FLRT3	0.64813482
FLT1	0.99829459
FLT3	0.95952964
FLT3LG	0.73131559
FLT4	0.99615227
FLVCR1	0.13261101
FLVCR2	0.08468926
FLYWCH1	0.06635360
FLYWCH2	0.12989385
FMC1	0.09199856
FMN1	0.27351751
FMN2	0.63201479
FMNL1	0.66910850
FMNL2	0.59040772
FMNL3	0.13829539
FMO1	0.07521079
FMO2	0.05937543
FMO3	0.11414614
FMO4	0.09639499
FMO5	0.10874755
FMOD	0.63688160
FN1	0.89970542
FN3K	0.10145187
FN3KRP	0.07446389
FNBP1	0.75917924
FNBP1L	0.60811421
FNBP4	0.76582094
FNDC1	0.11812204
FNDC10	0.14943179
FNDC11	0.13583535
FNDC3A	0.42587435
FNDC3B	0.88104930
FNDC4	0.54981109
FNDC5	0.24905621
FNDC7	0.06257544
FNDC8	0.19294826
FNDC9	0.09999488
FNIP1	0.72000660
FNIP2	0.31574212
FNTA	0.96352726
FNTB	0.23764283
FOCAD	0.04856489
FOLH1	0.12615259
FOLR1	0.05856141
FOLR2	0.07527913
FOLR3	0.06706826
FOPNL	0.05350791
FOS	0.99937793
FOSB	0.99796005
FOSL1	0.98335333
FOSL2	0.98197753
FOXA1	0.82779841
FOXA2	0.79187351
FOXA3	0.65956837
FOXB1	0.30976564
FOXB2	0.39440705
FOXC1	0.88746490
FOXC2	0.78366193
FOXD1	0.87555303
FOXD2	0.74875908
FOXD3	0.96837083
FOXD4	0.36415795
FOXD4L1	0.35580580
FOXD4L3	0.28976671
FOXD4L5	0.34731696
FOXD4L6	0.33820104
FOXE1	0.23153466
FOXE3	0.56828449
FOXF1	0.95157577
FOXF2	0.63245493
FOXG1	0.99755440
FOXH1	0.75181849
FOXI1	0.16568470
FOXI2	0.59644397
FOXJ1	0.60154090
FOXJ2	0.63432294
FOXJ3	0.62453262
FOXK1	0.90625916
FOXK2	0.79892744
FOXL1	0.52158643
FOXL2	0.90247365
FOXL2NB	0.12750926
FOXM1	0.98033938
FOXN1	0.94997920
FOXN2	0.70422160
FOXN3	0.84107297
FOXN4	0.38618413
FOXO1	0.99906108
FOXO3	0.99687467
FOXO6	0.15575174
FOXP1	0.99325822
FOXP2	0.98752270
FOXP4	0.57806986
FOXQ1	0.36923799
FOXR1	0.07108234
FOXRED1	0.09660063
FOXRED2	0.05620880
FOXS1	0.15189123
FPGS	0.07752049
FPGT	0.10289083
FPR1	0.17801712
FPR2	0.32101409
FPR3	0.12666093
FRA10AC1	0.06157376
FRAS1	0.13647881
FRAT1	0.85502484
FRAT2	0.59771393
FREM1	0.19048912
FREM2	0.09675186
FREM3	0.12801112
FRG1	0.09647303
FRG2	0.13570071
FRG2B	0.11233605
FRK	0.64907653
FRMD1	0.14073573
FRMD3	0.11500693
FRMD4A	0.73530352
FRMD4B	0.12911665
FRMD5	0.54236079
FRMD6	0.17975461
FRMD8	0.12104778
FRMPD1	0.12111196
FRMPD2	0.10017810
FRRS1	0.06108453
FRRS1L	0.09566969
FRS2	0.99952752
FRS3	0.97503031
FRY	0.70667055
FRYL	0.32124927
FRZB	0.64558891
FSBP	0.19704112
FSCB	0.13414365
FSCN1	0.87940793
FSCN2	0.36894516
FSCN3	0.29171910
FSD1	0.12756048
FSD1L	0.15858405
FSD2	0.16850891
FSHB	0.21610955
FSHR	0.55609464
FSIP1	0.07887520
FSIP2	0.10111341
FST	0.99989600
FSTL1	0.98374385
FSTL3	0.34221535
FSTL4	0.19679837
FSTL5	0.08617968
FTCD	0.10171556
FTCDNL1	0.06116622
FTH1	0.51618132
FTL	0.15309989
FTMT	0.11132072
FTO	0.14020415
FTSJ3	0.17613700
FUBP1	0.89803246
FUBP3	0.68978873
FUCA1	0.11210669
FUCA2	0.05399344
FUK	0.09696938
FUOM	0.05772193
FURIN	0.99974185
FUS	0.99508244
FUT1	0.21764388
FUT10	0.10667981
FUT11	0.23971412
FUT2	0.23497205
FUT3	0.33746479
FUT4	0.45715579
FUT5	0.12105154
FUT6	0.09997993
FUT7	0.34125454
FUT8	0.62668777
FUT9	0.29329420
FUZ	0.13252046
FXN	0.21401231
FXR1	0.80662609
FXR2	0.90280353
FXYD1	0.24268625
FXYD2	0.09016616
FXYD3	0.07729656
FXYD4	0.00000000
FXYD5	0.09067238
FXYD6	0.17613344
FXYD7	0.05278495
FYB1	0.33493790
FYB2	0.06791556
FYCO1	0.06858518
FYN	0.99996879
FYTTD1	0.19110803
FZD1	0.99122251
FZD10	0.66237927
FZD2	0.97397698
FZD3	0.95467952
FZD4	0.98491292
FZD5	0.99995776
FZD6	0.68944745
FZD7	0.99732156
FZD8	0.82518400
FZD9	0.78607789
FZR1	0.98479727
G0S2	0.15976430
G2E3	0.21330914
G3BP1	0.88198350
G3BP2	0.93597093
G6PC	0.08532922
G6PC2	0.44248147
G6PC3	0.05989836
GAA	0.10005920
GAB1	0.98298332
GAB2	0.78900493
GAB4	0.11584856
GABARAP	0.61386151
GABARAPL1	0.91478084
GABARAPL2	0.14927323
GABBR1	0.68778426
GABBR2	0.98642900
GABPA	0.98989841
GABPB1	0.38824901
GABPB2	0.07798259
GABRA1	0.85983041
GABRA2	0.76517283
GABRA4	0.62017437
GABRA5	0.92088276
GABRA6	0.12886154
GABRB1	0.92649844
GABRB2	0.89797092
GABRB3	0.96189791
GABRD	0.50717958
GABRG1	0.07509104
GABRG2	0.74418943
GABRG3	0.45497249
GABRP	0.10328720
GABRR1	0.24229277
GABRR2	0.11676612
GABRR3	0.21301507
GAD1	0.97397282
GAD2	0.89893272
GADD45A	0.78578658
GADD45B	0.21813868
GADD45G	0.37516405
GADD45GIP1	0.14106931
GADL1	0.18064876
GAK	0.86669094
GAL	0.08383422
GAL3ST1	0.25308125
GAL3ST2	0.08096806
GAL3ST3	0.32421727
GAL3ST4	0.20777004
GALC	0.07501413
GALE	0.22088374
GALK1	0.10181559
GALK2	0.05198643
GALM	0.11383253
GALNS	0.05835726
GALNT1	0.39521702
GALNT10	0.07189028
GALNT11	0.07992678
GALNT12	0.07087393
GALNT13	0.30361386
GALNT14	0.07543371
GALNT15	0.20542162
GALNT16	0.11862781
GALNT17	0.11894461
GALNT18	0.15287192
GALNT2	0.53212693
GALNT3	0.09039998
GALNT4	0.10489903
GALNT5	0.37456013
GALNT6	0.05257876
GALNT7	0.16301068
GALNT8	0.11125460
GALNT9	0.10287716
GALNTL5	0.04952658
GALNTL6	0.35113826
GALP	0.05665216
GALR1	0.21798468
GALR2	0.19458027
GALR3	0.12382040
GALT	0.07595567
GAMT	0.07059481
GAN	0.16519252
GANAB	0.88597793
GANC	0.11227834
GAP43	0.71931290
GAPDH	0.95760625
GAPDHS	0.07603791
GAPT	0.11702557
GAPVD1	0.57278803
GAR1	0.64304789
GAREM1	0.34178903
GAREM2	0.13083323
GARNL3	0.17540543
GARS	0.43025696
GART	0.22710704
GAS1	0.97240798
GAS2	0.08702394
GAS2L1	0.33098217
GAS2L2	0.06868614
GAS2L3	0.08172225
GAS6	0.35207413
GAS7	0.97343188
GAS8	0.07829266
GASK1A	0.14609566
GASK1B	0.08760627
GAST	0.34859642
GATA2	0.99979034
GATA3	0.99616142
GATA4	0.99867227
GATA5	0.71311505
GATA6	0.81431469
GATAD1	0.15014938
GATAD2A	0.33472033
GATAD2B	0.95004332
GATB	0.06451029
GATC	0.10946307
GATD1	0.07568583
GATD3A	0.06146210
GATM	0.54260813
GBA	0.52595356
GBA2	0.09979436
GBA3	0.12240462
GBE1	0.13125698
GBF1	0.16891213
GBGT1	0.09019666
GBP1	0.09313005
GBP2	0.05592337
GBP3	0.11811257
GBP4	0.08412737
GBP5	0.07037189
GBP6	0.13018953
GBP7	0.08107449
GBX1	0.80763180
GBX2	0.97943543
GC	0.13101358
GCA	0.12485886
GCAT	0.07964832
GCC1	0.18879328
GCC2	0.09814181
GCDH	0.08766725
GCFC2	0.07618708
GCG	0.38052093
GCGR	0.65048249
GCH1	0.83287000
GCHFR	0.07246394
GCK	0.72969522
GCKR	0.26786971
GCLC	0.58794695
GCLM	0.22971049
GCM1	0.94765358
GCM2	0.32674371
GCN1	0.92462054
GCNT1	0.12358864
GCNT2	0.12207091
GCNT3	0.13329464
GCNT4	0.09059898
GCNT7	0.06360124
GCSAM	0.07183963
GCSAML	0.08029439
GCSH	0.07362697
GDA	0.41100567
GDAP1	0.18526534
GDAP1L1	0.12441975
GDAP2	0.05652063
GDE1	0.07734743
GDF1	0.86769631
GDF10	0.33794510
GDF11	0.99827935
GDF15	0.41631132
GDF2	0.15599452
GDF3	0.19058367
GDF5	0.99800503
GDF5OS	0.06045094
GDF6	0.99782343
GDF7	0.99132072
GDF9	0.83783438
GDI2	0.43817880
GDNF	0.98772605
GDPD1	0.09175596
GDPD3	0.06259386
GDPD4	0.06568934
GDPD5	0.11440157
GDPGP1	0.23449140
GEM	0.23925111
GEMIN2	0.15557939
GEMIN4	0.25275494
GEMIN5	0.15063246
GEMIN6	0.39930800
GEMIN7	0.40567529
GEN1	0.11306108
GET4	0.35607257
GFAP	0.85695130
GFER	0.19188402
GFI1	0.33415789
GFI1B	0.08500073
GFM1	0.10932675
GFM2	0.14321689
GFOD1	0.13779498
GFOD2	0.10660362
GFPT1	0.50936672
GFPT2	0.11770812
GFRA1	0.81137842
GFRA2	0.37730021
GFRA3	0.12701732
GFRA4	0.13004275
GFRAL	0.06103577
GFY	0.06116622
GGA1	0.40199934
GGA2	0.06380125
GGA3	0.28812083
GGACT	0.35709722
GGCT	0.09412539
GGCX	0.21358323
GGH	0.08226533
GGN	0.16834569
GGNBP2	0.79980747
GGPS1	0.24092876
GGT1	0.47948897
GGT2	0.33661929
GGT5	0.07674588
GGT6	0.23145821
GGT7	0.74210751
GGTLC1	0.11541608
GGTLC2	0.16076788
GGTLC3	0.00000000
GH1	0.12385460
GH2	0.09624926
GHDC	0.04994375
GHITM	0.05740668
GHR	0.43512435
GHRH	0.40549414
GHRHR	0.07072320
GHRL	0.07055635
GHSR	0.22132662
GID4	0.60982861
GID8	0.25890035
GIGYF1	0.21278106
GIGYF2	0.83400110
GIMAP1	0.31180421
GIMAP2	0.09935238
GIMAP4	0.10182980
GIMAP5	0.06603362
GIMAP6	0.07805166
GIMAP7	0.11909864
GIMAP8	0.09712910
GIN1	0.07362611
GINM1	0.12579790
GINS1	0.07160119
GINS2	0.09592410
GINS3	0.10455173
GINS4	0.07276669
GIP	0.13490657
GIPC1	0.30403421
GIPC2	0.13426525
GIPC3	0.06713956
GIPR	0.17507226
GIT1	0.85267295
GIT2	0.49309376
GJA1	0.85997230
GJA10	0.16891653
GJA3	0.65526736
GJA4	0.27102252
GJA5	0.36566571
GJA8	0.53909914
GJA9	0.13785600
GJB2	0.44467819
GJB3	0.14362947
GJB4	0.21654105
GJB5	0.13814613
GJB6	0.12624544
GJB7	0.18578155
GJC1	0.67344382
GJC2	0.55903751
GJC3	0.10242641
GJD2	0.25491049
GJD3	0.26717650
GJD4	0.13184202
GJE1	0.06695694
GK2	0.23402674
GK5	0.25239276
GKAP1	0.18374045
GKN1	0.09290149
GKN2	0.06307597
GLB1	0.08357168
GLB1L	0.10469215
GLB1L2	0.10476900
GLB1L3	0.08676966
GLCCI1	0.18677998
GLCE	0.57779383
GLDC	0.09555425
GLDN	0.21918136
GLE1	0.10608232
GLG1	0.73638634
GLI1	0.91759083
GLI2	0.99920715
GLI3	0.99951687
GLI4	0.10026206
GLIPR1	0.31875284
GLIPR1L1	0.04986538
GLIPR1L2	0.06041075
GLIPR2	0.08305569
GLIS1	0.10406674
GLIS2	0.83025030
GLIS3	0.19374900
GLMN	0.10743509
GLMP	0.09963166
GLO1	0.05018407
GLOD4	0.06677945
GLP1R	0.77894693
GLP2R	0.18210079
GLRA1	0.11588876
GLRA3	0.08127296
GLRB	0.07011262
GLRX	0.05596482
GLRX2	0.08797546
GLRX3	0.13849717
GLRX5	0.13455170
GLS	0.95714707
GLS2	0.21120470
GLT1D1	0.05620544
GLT6D1	0.08038584
GLT8D1	0.06227462
GLT8D2	0.08133229
GLTP	0.07843386
GLTPD2	0.11365501
GLUD1	0.19375944
GLUL	0.29346050
GLYAT	0.08065948
GLYATL1	0.11068619
GLYATL2	0.09344303
GLYATL3	0.06684475
GLYCTK	0.11138126
GLYR1	0.52597745
GM2A	0.05456642
GMCL1	0.07393559
GMDS	0.54121278
GMEB1	0.57054224
GMEB2	0.62359094
GMFB	0.13699723
GMFG	0.08990838
GMIP	0.08849930
GML	0.07237948
GMNC	0.13736155
GMNN	0.56686467
GMPPA	0.08673097
GMPPB	0.34546735
GMPR	0.06219211
GMPR2	0.10627098
GMPS	0.99922407
GNA11	0.99843653
GNA12	0.82115758
GNA13	0.97982550
GNA14	0.79466207
GNA15	0.71298721
GNAI1	0.99977080
GNAI2	0.99721359
GNAI3	0.76266624
GNAL	0.99272018
GNAO1	0.99884758
GNAQ	0.99997562
GNAS	0.99352811
GNAT1	0.73616455
GNAT2	0.33367690
GNAT3	0.46147637
GNAZ	0.98342936
GNB1	0.99954092
GNB1L	0.07950244
GNB2	0.99402644
GNB3	0.12952362
GNB4	0.97229900
GNB5	0.47225730
GNE	0.38556147
GNG10	0.00000000
GNG11	0.19258610
GNG12	0.78950756
GNG13	0.50117487
GNG2	0.97471677
GNG3	0.98978706
GNG4	0.56908568
GNG5	0.95462866
GNG7	0.53094156
GNG8	0.38651604
GNGT1	0.80673496
GNGT2	0.12413754
GNL1	0.61894156
GNL2	0.17787008
GNL3	0.10671356
GNLY	0.12729266
GNMT	0.08192501
GNPAT	0.09733544
GNPDA1	0.10833397
GNPDA2	0.15264608
GNPNAT1	0.09413454
GNPTAB	0.11187162
GNPTG	0.17216878
GNRH1	0.13182565
GNRH2	0.09914888
GNRHR	0.11652077
GNS	0.09658343
GOLGA1	0.10164110
GOLGA2	0.60282179
GOLGA3	0.39353701
GOLGA4	0.05116758
GOLGA5	0.17844276
GOLGA6A	0.12093932
GOLGA6B	0.12922335
GOLGA6C	0.11278901
GOLGA6D	0.11224131
GOLGA6L1	0.06116622
GOLGA6L10	0.15147686
GOLGA6L2	0.06945628
GOLGA6L4	0.13358346
GOLGA6L6	0.10496657
GOLGA7	0.37862423
GOLGA7B	0.11668086
GOLGA8A	0.11457732
GOLGA8B	0.17311370
GOLGA8F	0.05336190
GOLGA8G	0.07814180
GOLGA8H	0.07259936
GOLGA8J	0.05324482
GOLGA8K	0.13876551
GOLGA8M	0.22819914
GOLGA8N	0.06116622
GOLGA8O	0.06784734
GOLGA8Q	0.06483105
GOLGA8R	0.00000000
GOLGA8S	0.05355484
GOLGA8T	0.00000000
GOLGB1	0.09733684
GOLIM4	0.05352046
GOLM1	0.05679791
GOLPH3	0.63586405
GOLPH3L	0.13992424
GOLT1A	0.04962678
GOLT1B	0.13736242
GON4L	0.36181770
GON7	0.13838641
GOPC	0.49611372
GORAB	0.10158096
GORASP1	0.50728576
GORASP2	0.75327089
GOSR1	0.11456740
GOSR2	0.14463197
GOT1	0.34000660
GOT1L1	0.07305567
GOT2	0.73958880
GP1BA	0.24436055
GP1BB	0.26362815
GP2	0.17569333
GP5	0.94304584
GP6	0.18518682
GP9	0.64821424
GPA33	0.09738300
GPAA1	0.07641585
GPALPP1	0.05908617
GPAM	0.11783330
GPANK1	0.08139368
GPAT2	0.07821815
GPAT4	0.59083227
GPATCH1	0.07635253
GPATCH11	0.05257920
GPATCH2	0.10894243
GPATCH2L	0.22881012
GPATCH3	0.06601526
GPATCH4	0.08173379
GPATCH8	0.55104254
GPBAR1	0.20278912
GPBP1	0.48277843
GPBP1L1	0.10906547
GPC1	0.38889012
GPC2	0.44568970
GPC5	0.25099929
GPC6	0.67240263
GPCPD1	0.12732581
GPD1	0.10349799
GPD1L	0.15339015
GPD2	0.28303365
GPER1	0.15362525
GPHA2	0.06290774
GPHN	0.99756319
GPI	0.16136425
GPIHBP1	0.08452572
GPLD1	0.05776196
GPM6A	0.83962327
GPN1	0.14687572
GPN2	0.08489627
GPN3	0.05217835
GPNMB	0.24269489
GPR1	0.12206340
GPR107	0.12065739
GPR108	0.06180485
GPR12	0.47656791
GPR132	0.12691578
GPR135	0.25129505
GPR137	0.13144460
GPR137B	0.08141254
GPR137C	0.45108899
GPR139	0.23379165
GPR141	0.25794408
GPR142	0.08948704
GPR146	0.06946189
GPR148	0.08943928
GPR149	0.12645014
GPR15	0.18876508
GPR150	0.25125055
GPR151	0.23175335
GPR152	0.16759763
GPR153	0.15413080
GPR155	0.09352690
GPR156	0.08562604
GPR157	0.14905533
GPR158	0.33004673
GPR160	0.11068259
GPR161	0.10916869
GPR162	0.10760641
GPR17	0.29094838
GPR171	0.06917772
GPR176	0.25049313
GPR179	0.13299907
GPR18	0.22207374
GPR180	0.19746017
GPR182	0.12482738
GPR183	0.10080402
GPR19	0.15559782
GPR20	0.10662633
GPR21	0.12099883
GPR22	0.37102346
GPR25	0.12209449
GPR26	0.40470566
GPR27	0.55469529
GPR3	0.27817367
GPR31	0.15358065
GPR32	0.17641412
GPR33	0.17318506
GPR35	0.13848661
GPR37	0.50729748
GPR37L1	0.17790552
GPR39	0.24359932
GPR4	0.29139281
GPR42	0.10625191
GPR45	0.24414415
GPR52	0.11872711
GPR55	0.11308893
GPR6	0.52802081
GPR61	0.49642770
GPR62	0.49123505
GPR63	0.17508300
GPR65	0.18351063
GPR68	0.50055094
GPR75	0.08760939
GPR78	0.09047155
GPR83	0.14696434
GPR84	0.17007528
GPR85	0.32098412
